"ID","Joke"
1759,"I walked out of a club with a girl last night. She slipped her hand inside my jeans, squeezed my c*ck and said, ""Yours or mine?"" I said, ""That's mine."""
1760,"Your liver is the only organ that can regenerate itself. I believe that calls for a drink... Cheers!"
1761,"What do you call a man with no body and just a nose? Nobody nose."
1762,"Sorry, but your password must contain an uppercase letter, a number, a haiku, a gang sign, a hieroglyph, a feather off a hawk and the blood of a unicorn."
1763,"If I was a transformer,  I would turn into Megan Fox's vibrator"
1764,"Oscar Pistorius brings a whole new meaning to taking your missus out on Valentine's Day."
1765,"This Valentines Day I hope you got shot by Cupid and not a legless Olympic sprinter."
1766,"Nike has to stop it with this ""Just do it"". First it was Tiger Woods. Then Lance Armstrong. And now Oscar Pistorius."
1767,"Lance Armstrong, Oscar Pistorius, Tiger Woods all sponsored by Nike. Perhaps they should change there slogan to ""Don't do it!"""
1768,"If Lance Armstrong and Oscar Pistorius have taught us anything, it's don't trust athletes with missing body parts"
1769,"I'm gonna make you .org until you .com everywhere."
1770,"Roses are red, violets are blue...valentine's crap is over now don't you have some ironing to do"
1771,"I think Congress should be forced to go on minimum wage. That way I can feel more comfortable calling them public servants!"
1772,"Some people pride themselves on their hard work. I pride myself on doing so little and yet keeping my job."
1773,"Why would you pay $80 for a bra at Victoria's Secret when I can hold your boobs up all day for free."
1774,"Eventually, the entire written English language will be taken over by emoticons. Teenage girls will bring us back to Egyptian hieroglyphics."
1775,"DESPERATION is exactly what I look for in a woman."
1776,"Facebook etiquette: Thou shall not hold a conversation under someone's status post."
1777,"There was a therapist on TV talking about the importance of having a reward system in place for when your child behaves. I remember having that with my parents, it was called ""not getting your ass beat""!"
1778,"Girl On Fire by Alicia Keyes would be a great theme song for a Vagisil commercial!"
1779,"Popup ads are the Jehovah's witnesses of the internet."
1780,"The only thing I know about women is that they have lots of feelings and they're not afraid to tell you about each and every one of them."
1781,"At my funeral, I want a homie to adjust my junk one last time. I'm not gonna rest peacefully if my balls are pinched between my legs."
1782,"I asked my wife if it was still necessary to get her a card for valentines day even after 5 years of marriage. She said yes and the only card she wanted was VISA."
1783,"Guys, for Valentine's Day leave 3 notes scattered around your house for your girlfriend that say ""Will"", ""you"", and ""me."" That'll keep her busy while you watch sports."
1784,"Got my right hand a Valentines Day card. Had to sign it with my left hand so it will be a surprise."
1785,"What the difference between a calender and you.... a calendar has a date on Valentines day."
1786,"I would even do the thing Meat Loaf wouldn't do for love for you."
1787,"Roses are red, your body is fine, I know we just met, but your place or mine?"
1788,"Good thing it's Valentines day, cause I woke up with a massive heart on!"
1789,"Got my left hand an awesome Valentines card and vibrating glove."
1790,"Remember ladies; When men give women roses they expect Tulips in return "
1791,"Valentines Day is the day that the ""V"" and ""D"" come together .."
1792,"So I've decided that my Wi-Fi will be my valentine. Idk, we just have this connection."
1793,"If you're sad about being alone on Valentine's Day, just remember that nobody loves you on any other day of the year either."
1794,"Brace yourselves!! The flowers, candy and jewelry mobile uploads are upon us....."
1795,"Dear Cupid, next time hit us both."
1796,"Its Valentines Day...If u r married go & kiss your wife or husband , if u have a gfbf ..do the same ..n if u r single, kiss the ground and thank GOD !! =)). HAPPY VALENTINES DAY"
1797,"My wife said to go out and buy something that makes her look hot & sexy for Valentine's Day! So I got drunk..."
1798,"I think I owe my right hand a Valentines Day card!"
1799,"I think I owe my vibrator a Valentines Day card."
1800,"I overheard my girlfriend on the phone to her bff saying she wants to get engaged on Valentine's Day. I hope she finds someone nice."
1801,"Any dude who waits for Valentines Day to treat his woman like a Queen is failing 364 days a year."
1802,"Fellas: Make it a Valentine's Day she'll always remember by simply forgetting it."
1803,"Dear people posting pics of things they got for Valentine's Day: Please stop it! Spare us the cheesiness and keep that sh!t to yourself. Sincerely, Single People"
1804,"Valentines Day  Drinks: $80. Dinner: $75. The room: $250. The look on his face when she says ""I'm on my period"": Priceless."
1805,"Ladies that don't know what to get your man for valentines day, I have your answer...Forget the cutesy stuff!!! Get alcohol, feed him Red Meat and have sex with him wearing red and pink. Trust me I'm a guy..."
1806,"You did not have a valentine on valentines day? Some people don't have a mother on mother's day or a father on father's day so shut up."
1807,"Google... qrt(cos(x))*cos(300x)+sqrt(abs(x))-0.7)*(4-x*x)^0.01, sqrt(6-x^2), -sqrt(6-x^2) from -4.5 to 4.5"
1808,"If you can't celebrate Valentine's Day with someone you love, celebrate it with alcohol and pizza."
1809,"It's kind of fcuked up that Valentine's Day is the only socially acceptable time to trade sexual favors for gifts."
1810,"Valentine's Day is for people who lack the imagination to be romantic during the rest of the year."
1811,"Tips for Guys on Valentine's Day: Tell your girl you already got something and make her guess. She'll automatically list things she want."
1812,"Well ladies valentines day is over. Time for the men to go back to being a-holes again."
1813,"Guy gets wife roses. She says ""I guess this means you want me on my back w my legs in the air?"" He says, ""Why, we don't have a Vase?"
1814,"Roses are red, violets are blue...valentine's crap is over now don't you have some ironing to do"
1815,"Can I borrow a kiss? I promise I'll give it back."
1816,"Just realized why women love shoes over clothing, because no matter how much weight they gain, the shoes still fit."
1817,"A horse walks into a bar. ""Too late,"" says the bartender, ""we're joking about the pope now."""
1818,"Drunk people are the only honest ones left."
1819,"I'm not saying she's fat...... But if you asked me to name my 5 fattest friends.... She would be 3 of them."
1820,"I'm not the girl your mom warned you about, her imagination was never this good."
1821,"They say: ""keep your friends close and your enemies closer"". The problem is, nowadays you can't tell them apart."
1822,"Thinking about starting a line of realistic welcome mats with things like ""Please don't stay long!"" or ""I hope you brought booze."""
1823,"My girlfriend left me because she said I'm a ""Clueless idiot."" I didn't even know I had a girlfriend."
1824,"Girl: ""How do I look today?"" Bruno Mars: ""When I see your faceeee"" Girl: ""Ok ok I get it."""
1825,"Sorry sweetie, but no. Alcohol is not an excuse for being a dirty slut. Nice try though."
1826,"In successful relationships, no one wears the pants."
1827,"Of all the lies I tell, ""I was just kidding!"" is my favorite."
1828,"Bras come in sizes = AA, A, B, C, D, DD, E, OMG, WTF."
1829,"You know your vacation sucks when you're constantly writing updates about it on Facebook."
1830,"Do you know any jokes about Sodium Hypobromite? NaBrO"
1831,"I have a bad feeling we're going to pay for Taylor Swift not having a boyfriend on Valentines Day."
1832,"Last night, Gotye won Record of the Year. Parents were like, ""Who's Gotye?"" while their kids were like, ""What's a record?"
1833,"You Know The Economy is really Bad when even God starts laying people off #pope"
1834,"Don't worry, Pope Benedict XVI, I get it. Mondays make me want to quit my job too."
1835,"The Pope is really setting a high bar for giving something up for Lent."
1836,"The Pope just changed his relationship status to It's Complicated..."
1837,"The Pope is resigning. He will soon be known as Ex-Benedict."
1838,"To help reduce cost, this status was typed in china."
1839,"Monday Morning......Rolling out of bed is easy. Getting up off  the floor is another story."
1840,"I'm not lazy, I'm on energy saving mode."
1841,"My neighbor knocked on my door at  2 am this morning and said, ""Yo, I can't fcking sleep."" ""Well it's your lucky day,"" I said, ""I've got a party going on in here, come in."""
1842,"Just bought a thesaurus at the store and brought it home to find out the pages are all blank.... I have no words right now to describe how angry I am."
1843,"Can't wait til Feb. 15th...otherwise known as 1/2 price chocolate day."
1844,"Valentines Day is the day that the ""V"" and ""D"" come together .."
1845,"So I've decided that my Wi-Fi will be my valentine. Idk, we just have this connection."
1846,"What the difference between a calender and you.... a calendar has dates."
1847,"So if Valentine's Day is for couples, then the other 364 days are for me, right?"
1848,"Instead of a sign that says ""Do not disturb"" I need one that says ""Already disturbed"""
1849,"Sometimes the first step to forgiveness is understanding the other person is a complete idiot."
1850,"""What if you get to Heaven and Jesus be like, Naw bruh... remember you kept scrolling?'"
1851,"Oh you wear sunglasses inside? lt must be sunny on planet cool."
1852,"If you lost my trust, don't expect that sh*t back."
1853,"I heard she was born naked, that slut."
1854,"On this occasion of Chinese New Year I would like to ask all my Chinese friends. Of all the utensils that were invented to eat rice with... How the f**k did two sticks win?"
1855,"Get a tattoo with Chinese symbols that reads, ""I don't know. I don't speak Chinese."" Wait for people to ask what your tattoo means."
1856,"HAPPY CHINESE NEW YEAR, It's the year of the snake !!! I'm still keep accidentally writing Dragon on all my checks."
1857,"There was a homeless guy walking down my street.. I was gonna give him a few bucks but his sign said: ""ONE DAY IT MIGHT BE YOU"". I put the money back in my pocket just in case he's right."
1858,"My ex said she left me because of my short attention span. Unbeknownst to her I actually...damn that's a cool ass word right? Unbeknownst."
1859,"Like most men, I have two personalities... the guy before the orgasm and the one after."
1860,"My girlfriend came out of the shower and said ""I shaved down there, you know what that means?"" I said, ""Yeah the f*cking drain is clogged again."""
1861,"How am I supposed to make great life choices when I still use my fingers to count and sing the whole alphabet to see what letter comes next?"
1862,"Remember people, good manners is what separates us from the French."
1863,"Get hoarders addicted to crack, they will sell all their s*it..Problem solved."
1864,"FYI  Valentines Day is only 5 days away... It's not too late to break up."
1865,"Friday! There you are, you sexy son of a btich! We've been lookin for you since Monday!"
1866,"It's better to have loved and lost, than live with the idiot for the rest of your life!"
1867,"Dear lord thank you for these noodles I'm about to eat, ramen"
1868,"Yeah I'm married, but get one thing straight,,, I do WHAT I want, WHEN I wanhjkjhgfd,, THIS IS SCOTT'S WIFE, HE HAS TO GO NOW, HE SAYS GOODNIGHT."
1869,"I'm NOT flirting!! its called BEING NICE!"
1870,"I bet Rihanna will be on the cover of Chris Brown's greatest HITS CD."
1871,"A well timed ""Have a good day!"" can be a great substitute for ""F*ck you!"" in almost every situation."
1872,"My friend Carlos got his car stolen. We just call him Los now."
1873,"Everybody says waking up at 5 in the morning to exercise makes you feel great but I think lying in bed for another 2 hours feels better."
1874,"Remember ladies, the knight with the shiniest armour has done the least amount of brave or cool shit."
1875,"My favourite kind of pain; is in my stomach when people make me laugh too hard."
1876,"I was born to be happy... not normal."
1877,"Roses are red, And sometimes thorny, When I think of you, It makes me horny."
1878,"Proof that getting kicked in the nuts is worse than giving birth. Girls often say, yeah I'd have another baby. Guys never ask to get kicked in the nuts again."
1879,"Bank called asking if my credit card had been stolen. They were concerned because it hadn't been used at the liquor store since LAST Friday."
1880,"Being fat is over weighted.- Elmer Fudd"
1881,"Karma is like 69: ""You get, what you give"
1882,"Men need 100% talent to succeed in life....... Women need only 4%..... because the remaining 36+24+36 helps."
1883,"I can't be what you want. I'm too busy being what I want."
1884,"Do you brush your teeth without making a mess like in the commercials because I usually look like I have minty fresh rabies."
1885,"Whenever I get called into my boss's office, my entire Facebook career flashes before my eyes."
1886,"Dear Cupid, next time hit us both."
1887,"Having sex with people that have low IQs is f*cking stupid"
1888,"There is a method to my madness....and as soon as I figure out what the hell it is, I'm gonna be friggin' unstoppable....."
1889,"If you want to pick up girls ....Keep your back straight and lift with your knees"
1890,"Do you like him like him, or just Facebook like him?"
1891,"""Just Be yourself"" is something I rarely hear from people who know me well."
1892,"To that person who long, long ago, first looked at coffee beans and thought, ""You know, I bet I could make some kind of hot drink out of these things.""... I THANK YOU. VERY VERY MUCH."
1893,"I'd love the chance to relive my life, then I'd know exactly what people to kick in the crotch immediately upon meeting them."
1894,"That awkward moment when I'm really drunk and you're still ugly."
1895,"I'd kill for a microwave that plays Europe's ""The Final Countdown"" during the last 30 seconds."
1896,"For every male action, there is a female overreaction..."
1897,"I haven't got a Twitter account, so I just carry around a megaphone to announce what I'm doing at random times. So far I've got 3 followers  but I think 2 are cops."
1898,"Tips to reduce weight: First turn your head to the right, then turn it to the left. Repeat this every time you are offered something to eat."
1899,"I didn't give a f*ck until I drank Red Bull. Now I don't give a flying f*ck."
1900,"I can't help but feel important when someone says there's a special place in hell for people like me."
1901,"If you have a parrot and you don't teach it to say,""Help, they've turned me into a parrot."" you are wasting everybody's time."
1902,"I just stepped on a cornflake. Now, I am officially a cereal killer."
1903,"The first ten years of a girls life is spent playing with barbies. The next ten years is spent trying to look like one."
1904,"Stop saying ""I Wish"" and start saying ""I Will""."
1905,"Showing your love used to be buying them flowers or writing a poem. Now it's just looking at them for 5 minutes without checking your phone."
1906,"Put your GPS on full volume for your daily commute if you want to know what marriage is like."
1907,"To be honest, I really don't give a f*ck. I lose friends, make friends and make enemies everyday. Regardless, I'm still going to be me..."
1908,"I get jealous over the little stuff... Why? Because we started out doing that ""little stuff"".."
1909,"Today I don't feel like doing anything. Except you"
1910,"If Monday had a face, I would punch it."
1911,"""Whoa! It's really hot in here!"" ""Sorry, Should I leave?"""
1912,"I'm in a relationship with sleep and I get some every night...and if I'm lucky i get some during the day."
1913,"Me: ""Dad, I wanna to go to a 50 cent concert!"" Dad: ""Well here's a dollar, take your sister too."""
1914,"I don't try to be awesome, awesome tries to be me."
1915,"""You're cute when you're mad."" ""Yeah well I'm about to get real fucking adorable."""
1916,"Legs spread faster than lies these days"
1917,"Girl's status* ""Bored""  86 likes  27 comments *My status* ""Just got accepted into Harvard!  0 likes  1 comment from Mom: ""nerd"""
1918,"Friends: ""I need a new profile picture."" Me: ""I need a new face."""
1919,"Why isn't there a middle finger emoji I swear I would use it 99% of the time"
1920,"Awww, look. My middle finger likes you!"
1921,"Notice at Church: Don't leave your mobiles, purses, wallets, handbags, girlfriends unattended. Others may think it is an answer to their prayers."
1922,"5 MINUTES & NO LIKES'? Well then... *deletes status*"
1923,"Sometimes you have to accept that the person you fall for isn't ready to catch you."
1924,"If you watch an Apple store get robbed... are you an iWitness?"
1925,"If things are going good, enjoy it, it won't last forever. If things are going bad, don't worry. It can't last forever either."
1926,"I'm all for saving the planet, but recycling jokes doesn't help..."
1927,"Guys that try to pick up girls on Facebook are pathetic. Girls if you agree, message me your number so we can talk about it."
1928,"I often wonder if idiots who rush to be first in the boarding line know that the plane is going to leave at the same time for all of us."
1929,"My girlfriend is now mad at me because I didn't know why she was mad at me."
1930,"My girlfriend left a note on the fridge, ""It's not working. I cant take it anymore, I'm going to moms"" I opened the fridge, the light came on, the beer was cold, WTF is she talking about?"
1931,"Worrying is so stupid. It's like carrying an umbrella waiting for it to rain."
1932,"Dear women, if you want men to look at your face and not your chest ..... Eat a banana!"
1933,"What the heck does the ""z"" in ""LOLZ"" mean.... ""Laugh Out Loud.... Zebras?"
1934,"""BE YOURSELF!"" is about the worst advice you can give to some people."
1935,"Please take your b itching about the weather to Twitter. None of us here goes outside anyway."
1936,"A man and his wife were having an intense fight when the wife told him to get out. so the husband packed his things and as he was leaving, the wife said ""i hope you die a slow agonising death""the husband replied ""oh, so now you want me to stay?"
1937,"If you've been married less than a year, stop with all the love and marriage quotes. S hit will eventually hit the fan..."
1938,"There's no way that Cinderella was treated like crap her entire life, then a prince tells her he loves her & she wasn't like ""yeah right."""
1939,"I'm going on a vodka diet. Apparently you can lose 3 days in one week..."
1940,"""Just because you Can't dance, doesn't mean you Shouldn't dance.""  Alcohol."
1941,"One day, I hope you choke on all the shit you talk."
1942,"I Hate Being this Sexy, But Somebody Has To Do it."
1943,"I think you're suffering from a lack of vitamin me."
1944,"""Hey."" ""Hey."" ""What's up?"" ""Nothing."" END OF CONVERSATION."
1945,"I could never be a politician because every time it was my turn to talk in a debate, it would start off with ""Listen you f*cking prick."""
1946,"If had a feminine side I would try and fcuk it."
1947,"This just isn't my day... It could be raining t*tties and I'd get hit in the head with a d*ck..."
1948,"They laugh at me because I'm different, I laugh at them because they are all the same"""
1949,"I hate it when people stare at me and don't say anything I mean if you want an autograph or a picture just ask."
1950,"Karma has no menu. You get served what you deserve."
1951,"We all have that funny voice we use when talking to dogs, babies... and idiots!"
1952,"Roses are red, Twitter is blue, you look bangable, so I'll follow you"
1953,"It's my life. I'll live it, I'll love it, and I won't care what you think of it."
1954,"You hate me? Well okay, grab a chair and wait for me to care."
1955,"I'm great in bed... I can sleep for days."
1956,"There's a reason why ""sober"" and ""so bored"" sound almost exactly the same."
1957,"After i say ""whatever"", all the sh*t you say after that is irrelevant"
1958,"I consider each one of my friends a gift. Now if only I could remember where I put some of those receipts..."
1959,"Mom: Hey honey who are you talking too? Me: My girlfriend. Mom: Don't lie to me you fatass! You're ordering pizza aren't you? Me: ( ._. )"
1960,"If the whole world smoked a joint at the same time, There would be world peace for at least two hours."
1961,"Commitment doesn't mean sticking to one person forever, it means keeping a relationship with someone even though you have lots of options."
1962,"The cure for premature ejaculation is coming soon."
1963,"What are the 2 most important holes in the female body? No, you f**king pervert. It's her nostrils. How else could she breathe while giving you a blowjob?"
1964,"With all the crazy things I've done and survived, I'm convinced its because God has a special purpose for me and doesn't want me to die yet. Although, more and more, I get the impression its just because He needs a laugh every now and then."
1965,"I love people I can get weird with."
1966,"According to the BMI chart I am too short."
1967,"Most Facebook updates should be like this: Hi everybody, I didn't have anything meaningful to tell you. I just wanted to  waste your time."
1968,"Ladies, place your heart in the hands of God & he will place it in the hands of a man who he believes deserves it."
1969,"One step forward for cancer research, two steps back for women getting men to go down on them. Thanks, Michael Douglas"
1970,"The generation of today are so allergic to everything, future wars will be fought by throwing bags of peanuts and cat hair  at each other."
1971,"Just had to ask myself, ""What would a competent person do in this situation?"""
1972,"When I see names carved into a tree I don't think it's cute, I just think its strange how many people take knives on a  date."
1973,"There is nothing louder than a party across the street that you weren't invited to."
1974,"Apparently a good way to get asked to leave the gym is to move a treadmill behind a guy on a stationary bike and pretend  you're angrily chasing him."
1975,"My new nickname at work should be ""Laxative"" cause I make sh*t happen."
1976,"I'd rather have Samuel L Jackson narrate my life.. No offense, Morgan Freeman.. My life requires multiple uses of the word  m 0therfcuker."
1977,"Family...Friends....Fun...Fridays. All good things start with ""F""."
1978,"I've never met a Friday I didn't like!"
1979,"Friday...Gods Gift to the working People"
1980,"Coffee makes my mornings. But Friday makes my week"
1981,"Note to self: don't set your password reminder as ""you should know this"""
1982,"If my body is ever found dead on a jogging trail, just know I was murdered elsewhere and dumped there."
1983,"How many times do I have to say ""excuse me"" before ""get the f*ck out of my way"" becomes acceptable?"
1984,"I'm a ventriloquist. I can put my hand up your skirt and make your lips move!"
1985,"You call them ""cuss words""... I call them ""sentence enhancers""."
1986,"Watched my first porno today... I looked much younger back then."
1987,"When I'm in the shower, why does every noise sound like my phone?"
1988,"Having a dirty mind is okay, but having a clean heart is much more important."
1989,"Ghetto people are always naming their kids after stuff they cant afford: Mercedes, Diamond, Bentley, Pearl, Light Bill,  Rent, Car Insurance."
1990,"I'm curious: Do girls shake the gasoline nozzle when they're taking it out of their cars too?"
1991,"Too ugly for the people I want. Too hot for the people who want me."
1992,"Being fat is just a giant trophy for all of the awesome food you ate."
1993,"Women need to learn that ""most of my friends are guys"" just means you have a list of dudes who are trying to bone you."
1994,"A new drug has just been developed for lesbians with depression. It's called trycoxagain."
1995,"My girlfriend found lipstick in my pocket, I told her straight up I was cheating, there was no way I was going to confess  I sell AVON.."
1996,"Pick a woman with wits. Wits will never sag."
1997,"Dear girls who take a picture in slutty clothing and glasses & label the caption ""Geek lol"" You're not a geek, you're a  whore who found glasses"
1998,"You've never been truly drunk until you've had to use a bar-stool as a walker to get home."
1999,"Did you hear about the Italian chef that died? He pasta way. Although we cannoli do so much, he will forever be a pizza  history. His wife? Cheese still not over it. Just goes to show here today, gone tomato. Lets send olive our prayers to the  family."
2000,"Good thing girls started uploading pictures next to a pool with the caption ""Summer is finally here!"" or we wouldn't have  known it's summer."
2001,"Stevie Wonder's housekeepers probably don't do a damn thing all day long."
2002,"Before you get married ask yourself: is this the person you want to watch stare at their phone the rest of your life?"
2003,"My Doctor says I'm a serious alcoholic, but I think I'm more of a funny alcoholic."
2004,"You can't make me believe there's a shortage of jobs in this country when there are 23 cash registers at WalMart and only  3 cashiers."
2005,"I just seen someone update their status on Facebook to ""I Wish Every Guy Was Like Jack From The Titanic."" What... Dead at  the bottom of the ocean?"
2006,"That moment when you realize you can't ignore someones message on Facebook anymore because it shows that you've read it."
2007,"Don't you love the tan lines that girls get after sunbathing? It's almost like God came down and highlighted all the  important parts."
2008,"How I flirt: *Stares from a distance*"
2009,"If a fireman's job can go up in smoke, and a plumbers job can go down the drain, can a hooker get laid off?!"
2010,"I farted while lifting a heavy object today. It was very embarrassing. I had to apologise to the man at the next urinal."
2011,"One day I hope the bravery of the people who initiate clapping is recognized."
2012,"I just want you all to know, whatever problems you might be having, I'm here to like' them."
2013,"In my next life, I'd like to come back as someone who has a life."
2014,"I got a call today from a distorted voice saying ""Five grand in cash, or we kill your wife"" Both options were tempting,  but I decided to take the money."
2015,"Showers: never want to get in, then never wanting to get out."
2016,"It's funny how 1 text, 1 song, 1 mistake, 1 lie, 1 truth, and 1 person could change your mood in 1 second."
2017,"Does anyone else get bothered by that last inch the shower curtain wont cover?"
2018,"Just ate a whole bag of chips, but it was ""reduced fat"" so basically it was like going to the gym."
2019,"In a stunning display of maturity, Kid Rock announces he is changing his name to Adult Contemporary."
2020,"Sometimes I feel bad because when I don't have anything funny to post, then I remember I'm not in the entertainment  business."
2021,"She told me she was a vegan so I pretended I never met herbivore."
2022,"A girl phoned me the other day and said ""Come on over, there's nobody home."" I went over. Nobody was home."
2023,"Marriage is the only legal way to trade cash for sex."
2024,"A zombie boyfriend will love you for your brain and not your body."
2025,"The Three Up's in life: 1. Show 2. Keep 3. Shut"
2026,"I once visited The Virgin Islands. When I left, they were just called The Islands."
2027,"Finding out your ex got fat is like finding 20 bucks in your pocket. Not life changing but definitely puts a smile on your  face."
2028,"Your girlfriend should never be jealous of another woman. Instead, you should do your best to make other women jealous of  her."
2029,"I always carry a picture of my wife and kids in my wallet. It reminds me of why there is no f*cking money in there."
2030,"Lisa has 750 friends on Facebook. A week later she adds 150 more to her friends list. What does she have? Huge tits."
2031,"This week's weather forecast: Sweaty underboobs."
2032,"You know your marriage is on the rocks when your wife goes to bed wearing a rape whistle."
2033,"People don't realize how hard it is to write stupid things on a regular basis."
2034,"Why is there Head & Shoulders shampoo. Who has hair on their shoulders. Whose shampooing their shoulder hair. Please come  forward."
2035,"In college I had 3 girlfriends at the same time. 10 years and a wife later, I have 0 girlfriends. Stay in school kids."
2036,"My friend hates theme parks because he doesn't like the idea of waiting for 5 hours for 2 minutes of pleasure. And yet he  still goes on dates."
2037,"Before the Facebook, if someone disappeared, it meant you should go looking for them. Now it means they got a life."
2038,"Does anybody know how can I send an enemy request on Facebook?"
2039,"I'm a responsible person. People are always saying ""I know you're responsible for this."""
2040,"Tombstone request: Born a virgin, lived a virgin, died a virgin. The engraver shortened it to: "" Returned unopened."""
2041,"I swear I saw a guy earlier today that had no chin and all I could think about was, how does he put on pillow cases?"
2042,"I don't know who decided that high heels were just for women but...GOOD CALL."
2043,"The worst part about being stoned at work is realizing it's your day off."
2044,"Tell someone, ""You wore that shirt the day after yesterday"" and see how long it takes them to get it."
2045,"Pro tip: ""Hold my drink"" is not a proper response to ""License and registration, please."" ...... apparently."
2046,"""I like your pushy.""  Sean Connery talking dirty to his woman"
2047,"When I get a call from an unknown number I answer by whispering: ""It's done, but there's blood everywhere!"""
2048,"Premature ejaculator seeks bubbly, blonde female with big ti...... Hang on. It dosen't matter now......!"
2049,"I have decided to leave my past behind me.. so If I owe you money..I'm sorry. but I've moved on."
2050,"True friends don't judge each other. They judge other people.. together."
2051,"The less people you chill with, the less bullshit you deal with."
2052,"""American Pie"" ruined it for any kid that actually DOES have an amazing story from band camp."
2053,"Just saw a girl in cutoff jean shorts so unbelievable short that you could see private parts sticking out the bottom of  mine."
2054,"I want to meet myself from someone else's point of view."
2055,"I keep myself in good enough shape to outrun most women and children during emergencies."
2056,"Dear LOL, Thanks for being there for me when times get awkward. Sincerely, I have nothing else to say"
2057,"Local news is like Facebook. You get stories you don't care about, some jerk talks about weather and it all ends with  pictures of animals doing funny stuff."
2058,"Hugh Hefner- 87 years old, has 27 years old wife; Berlusconi -77 years old, has a 27 years old girlfriend; Maradona- 52  years old, has a 22 years old girlfriend. Moral : Don't worry that you don't have a girlfriend or wife, your's probably  isn't born yet."
2059,"The best things in life aren't things."
2060,"I once dated an amputee. She single-handedly changed my life"
2061,"Just finished building Rome with Legos. Took me a day."
2062,"If you don't tell your girlfriend she's beautiful everyday, 614 guys on Facebook who haven't had sex or even been on a  date in 9 years will."
2063,"""You have sexy calves."" -Pedophile bull"
2064,"Ran out of toilet paper, so I had to use leaves. Just kidding, but my son learned a big lesson about leaving his clothes  in the bathroom."
2065,"The Titanic is a great lesson of why just the tip can get you in a lot of trouble."
2066,"LinkedIn Bans Prostitutes And Escorts! I wasn't even aware this service was available on LinkedIn. Why am I always late to  the party?"
2067,"I wake up everyday planning to be productive and then a voice in my head says ""haha good one"" and we laugh and laugh and  take a nap."
2068,"I wish some people could actually see their personality when they look in a mirror."
2069,"During sex it's perfectly fine to say ""yeah"", ""yes"", and ""oh yes"" but how awkward would it be if someone kept screaming  ""yep"""
2070,"According to national reports, car thefts in the US are now at a 20 year low...Well, sure, it's hard to steal a car when  the owner's living in it..."
2071,"I'm coming out with a workout video called ""Beached Whale Body"". It's just a video of me sitting on my recliner with my  computer on my lap and phone in hand."
2072,"An awkward morning beats a boring night."
2073,"Pregnant Kim Kardashian is moaning in a magazine, ""Nothing looks good on me"" I disagree. A grand piano dropped from a  considerable height would."
2074,"Everyone is entitled to my opinion."
2075,"Idk what was worse, the fact that my girlfriend text me saying ""sorry breaking up with you"" or that a minute later she  text me back ""sorry wrong number."""
2076,"When people on Facebook say they lost their phone and need everyone's numbers again, I text them: ""Guess who?"" for 2  weeks."
2077,"What does it mean if the Holy Water sizzles when it hits your skin (asking for a friend)"
2078,"From now on, all of my posts will be written in Morgan Freeman's voice. Please re-read this one to make sure it's working."
2079,"Women! They assume everything but the position."
2080,"To all the Moms: ""Happy Mothers Day""! And to all the Dads: ""Happy Sunday.. Mother FuKers""!!"
2081,"Confucius Say: Joke is like sex. Not good if you don't get it"
2082,"I heard Cobras dance to music. I played some Justin Bieber for my pet Cobra and he bit himself and died."
2083,"I just burned 1200 calories! I forgot about the batch of cinnamon rolls in the oven!"
2084,"First rule of cuddle club: It better lead to sex or you're out of the cuddle club"
2085,"Axe came out with 2 new body sprays. I'm having a hard time deciding between ""My mom is picking me up at 8:30"" and ""Can I  touch your bra"""
2086,"I love smiling at random people. Some of them smile back. Some of them get really creeped out, but that makes it worth it."
2087,"A woman's mind is cleaner than a man's...That's because she changes it more often."
2088,"How do people approach their crush I don't even have the guts to ask for an extra ketchup in McDonald's?"
2089,"There is no greater stress than the stress of a guy who forgot his phone & left it at home with his wife."
2090,"A pretty face gets old, a nice body changes, but a good woman will always be a good woman."
2091,"I like to eat at Brazilian restaurants because there will be no hair in the food"
2092,"Me: I want a hot body. Me: Does absolutely nothing to achieve this."
2093,"Question of the day: when was the last time that you saw a music video that was relevant to the actual song?"
2094,"To all the waiters out there: we don't get impressed when you try to memorize our orders, we just get nervous."
2095,"Never trust a woman who doesn't b*tch about everything."
2096,"The best things in life are free. The second best things are very expensive."
2097,"My level of sarcasm's gotten to a point where I don't even know if I'm kidding or not."
2098,"My roommate is on a date and said he's convinced she's coming home with him tonight. I've covered his room in Justin  Bieber posters. Now we wait."
2099,"I am not sure if I need to get beat up, broke as hell and drive a P.O.S car to get a hot girlfriend. Because that's all I  see, ugly is the new hot!"
2100,"The TV remote, the G-spot and black dads. Some things are just made not to be found."
2101,"Beer is like sex. When it's good it's good...when it's bad it's still pretty good."
2102,"That awkward moment when your friends are singing ""happy birthday to you"" and you don't know where to look."
2103,"When pharmacist gets sick....... Does the doctor give him a taste of his own medicine?"
2104,"Can everyone come to my funeral in FBI outfits, stand at the back & not say a word to my parents so they think I lived a  cool double life."
2105,"When I'm on my death bed, I want my last words to be....""I left the diamonds on an Island, look for clues on my Face  Book!....."", just to get them to read all the jokes I've posted."
2106,"You know you have a drinking problem if the bartender knows your name.....and you've never even been to that bar before."
2107,"Feeling tired as you struggle to get through the day? There's a nap for that."
2108,"Stop editing your pics. What if you go missing? How do you expect us to find you if you look like beyonce on Facebook."
2109,"We all have that one friend that looks Chinese but isn't."
2110,"When a woman says she doesn't want a boyfriend what she really means is that she doesn't want you"
