"ID","Joke"
1048,"A blind man was describing his favorite sport parachuting. When asked how this was accomplished he said that things were all done for him: ""I am placed in the door with my seeing eye dog and told when to jump. My hand is placed on my release ring for me and out I go with the dog."" ""But how do you know when you are going to land?"" he was asked. ""I have a very keen sense of smell and I can smell the trees and grass when I am 300 feet from the ground"" he answered. ""But how do you know when to lift your legs for the final arrival on the ground?"" he was again asked. He quickly answered: ""Oh the dog's leash goes slack."""
1049,"At the airport for a business trip I settled  down to wait for the boarding announcement at Gate 35. Then I heard the voice on the public address system saying ""We apologize for the inconvenience but Delta Flight 570 will board from Gate 41."" So my family picked up our luggage and carried it over to Gate 41. Not ten minutes later the public address voice told us that Flight 570 would in fact be boarding from Gate 35. So again we gathered our carry-on luggage and returned to the original gate. Just as we were settling down the public address voice spoke again: ""Thank you for participating in Delta's physical fitness program."
1050,"It was a few days before Christmas. The trip went reasonably well and he was ready to go back home. The airport on the other end had turned a tacky red and green and loudspeakers blared annoying elevator renditions of cherished Christmas carols.  Being someone who took Christmas very seriously and being slightly tired he was not in a particularly good mood. (Almost a scrooge) Going to check in his luggage (which for some reason had become one suitcase with entirely new clothes) he saw hanging mistletoe. Not real mistletoe but very cheap plastic with red paint on some of the rounder parts and green paint on some of the flatter and pointer parts that could be taken for mistletoe only in a very Picasso sort of way.  With a considerable degree of irritation and nowhere else to vent it he said to the attendant ""Even if we were married I would not want to kiss you under such a ghastly mo ckery of mistletoe.""  ""Sir look more closely at where the mistletoe is.""  ""Ok I see that it's above the luggage scale which is the place you'd have to step forward for a kiss.""  ""That's not why it's there.""  ""Ok I give up. Why is it there?""  ""It's there so you can kiss your luggage good-bye."""
1051,"Flight fifty has a pretty rough time above the ocean. Suddenly a voice comes over the intercom: ""Ladies and gentlemen please fasten your seat belts and assume crash positions. We have lost our engines and we are trying to put this baby as gentle as possible down on the water"". ""Oh stewardess! Are there any sharks in the ocean below?"" asks a little old lady terrified. ""Yes I'm afraid there are some. But not to worry we have a special gel in the bottle next to your chair designed especially for  emergencies like this. Just rub the gel onto your arms and legs"". ""And if I do this the sharks won't eat me any more?"" asks the  little lady. ""Oh they will eat you all right only they won't enjoy it so much""."
1052,"Aunt Bessie loved to visit her nieces and  nephews. However she had relatives all over the country. The problem was that no matter how much she enjoyed seeing them she  hated flying. No matter how safe people told her it was she was always  worried that someone would have a bomb on the plane.  She read books about how safe it was and listened to the stewardess  demonstrate all the safety features. But she still worried herself silly  every time a visit was coming up.  Finally the family decided that maybe if she saw the statistics she'd be convinced. So they sent her to a friend of the family who was an actuary.  ""Tell me"" she said suspiciously ""what are the chances that someone will have a bomb on a plane?""  The actuary looked through his tables and said ""A very small chance. Maybe one in five hundred thousand.""  She nodded then thought for a moment. ""So what are the o dds of two people having a bomb on the same plane?""  Again he went through his tables.  ""Extremely remote"" he said. ""About one in a billion.""  Aunt Bessie nodded and left his office.  And from that day on every time she flew she took a bomb with  her."
1053,"Aunt Bessie loved to visit her nieces and nephews. However she had relatives all over the country. The problem was that no matter how much she enjoyed seeing them she  hated flying. No matter how safe people told her it was she was always  worried that someone would have a bomb on the plane.  She read books about how safe it was and listened to the stewardess  demonstrate all the safety features. But she still worried herself silly  every time a visit was coming up.  Finally the family decided that maybe if she saw the statistics she'd be convinced. So they sent her to a friend of the family who was an actuary.  ""Tell me"" she said suspiciously ""what are the chances that someone will have a bomb on a plane?""  The actuary looked through his tables and said ""A very small chance. Maybe one in five hundred thousand.""  She nodded then thought for a moment. ""So what are the o dds of two people having a bomb on the same plane?""  Again he went through his tables.  ""Extremely remote"" he said. ""About one in a billion.""  Aunt Bessie nodded and left his office.  And from that day on every time she flew she took a bomb with  her."
1054,"From a Southwest Airlines employee.... ""Welcome aboard Southwest Flight XXX to YYY. To operate your seatbelt insert the metal tab into the buckle and pull tight. It works just like every other seatbelt and if you don't know how to operate one you probably shouldn't be out in public unsupervised. In the event of a sudden loss of cabin pressure oxygen masks will descend from the ceiling. Stop screaming grab the mask and pull it over your face. If you have a small child traveling with you secure your mask before assisting with theirs. If you are traveling with two small children decide now which one you love more."
1055,"According to ""The Australian"" an airliner recently encountered severe vibration in flight. The captain decided to make an emergency landing and switched on the seat belt sign. The vibration stopped immediately. A passenger emerged from a lavatory and explained that he had been jogging in place inside."
1056,"I have a friend who is a pilot on a 747. I said ""Hi Jack."" He shot me."
1057,"All of these pilot and aviation jokes get me  to thinking about my first skydiving instructor. During class he would always take the time to answer any of our stupid first-timer questions. One guy asked ""If our chute doesn't open and the reserve doesn't open how long do we have until we hit the ground?"" Our jump master looked at him and in perfect deadpan and answered ""The rest of your life."""
1058,"An airline captain was breaking in a very  pretty new blonde stewardess. The route they were flying had a stay-over in another city so upon their arrival the captain showed the stewardess the best place for airline personnel to eat shop and stay overnight. The next morning as the pilot was preparing the crew for the day's route he noticed the new stewardess was missing. He knew which room she was in at the hotel and called her up wondering what happened to her. She answered the phone sobbing and said she couldn't get out of her room. ""You can't get out of your room?"" the captain asked ""Why not?"" The stewardess replied ""There are only three doors in here ""she cried"" one is the bathroom one is the closet and one has a sign on it that says 'Do Not Disturb'!"""
1059,"As a crowded airliner is about to take off the peace is shattered by a 5-year-old boy who picks that moment  to throw a wild temper tantrum. No matter what his frustrated  embarrassed mother does to try to calm him down the boy continues to scream furiously and kick the seats around him. Suddenly from the rear of the plane an elderly man in the uniform of an Air Force General is seen slowly walking forward up the aisle. Stopping the flustered mother with an upraised hand the white-haired courtly soft-spoken General leans down and motioning toward his chest  whispers something into the boy's ear. Instantly the boy calms down gently takes his mother's hand and quietly fastens his seat belt. All the other passengers burst into spontaneous applause. As the General slowly makes his way back to his seat one of the cabin attendants touches his sleeve. ""Excuse me General"" she ask s quietly ""but could I ask you what magic words you used on that little boy?"" The old man smiles serenely and gently confides ""I showed him my pilot's wings service stars and battle ribbons and explained that they entitle me to throw one passenger out the plane door on any flight I choose."""
1060,"McNally was taking his first plane ride flying over the Rocky Mountains. The stewardess handed him a piece of chewing gum. ""It's to keep your ears from popping at high altitudes"" she explains.  When the plane landed McNally rushed up to her. ""Miss"" he said  ""I'm meetin' me wife right away. How do I get the gum out of me ears?"""
1061,"As a Delta Air Lines jet was flying over Arizona on a clear day the co-pilot was providing his passengers with a running commentary about landmarks over the PA system. ""Coming up on the right you can see the Meteor Crater which is a  major tourist attraction in northern Arizona. It was formed when a lump of  nickel and iron roughly 150 feet in diameter and weighing 300000  tons struck the earth at about 40000 miles an hour scattering white-hot debris for miles in every direction. The hole measures nearly a mile across and is 570 feet deep."" From the cabin a passenger was heard to exclaim ""Wow! It just missed the highway!"""
1062,"What is ideal Flight Deck complement for a  modern airliner? A Captain a Co-pilot and a dog. The dog is there to bite the captain if he tries to touch the controls and the co-pilot is there to feed the dog."
1063,"How does the captain know the aircraft is safely at the ramp? Both the engines and the co-pilot stop whining."
1064,"After the first takeoff of the fully automatic airplane the passengers heard the soothing reassuring voice of the pilot: ""Ladies and gentlemen this is your automatic pilot. In my modern and carefully tested sytem an error is absolutely impossible absolutely impossible absolutely impossible ..."""
1065,"A pilot and a co-pilot were descending for a landing at an airport they had never been to before. The pilot looked out the windshield and suddenly exclaimed to the co-pilot: ""Holy cow! Look how short the runway is! I've never seen one that short!"" The co-pilot looked out the windshield. ""Wow! you're right! That's incredible! Are you sure we can make it?"" ""Well we better we're almost out of fuel."" So the captain got on the intercom and notified the passengers to put their heads between their knees and prepare for an emergency landing. Then he set the flaps to full down and slowed the plane to just over stall speed. The big jumbo jet came screaming in on the ragged edge of control. The pilot's hands were sweating the co-pilot was praying. They touched down and came screeching to a halt just before the edge of the runway the tires smoking. ""HEW! That was CLOSE!"" yelled the  captain. ""That runway was SHORT!"" ""Yeah!"" said the co-pilot ""and WIDE too!"""
1066,"A young guy in a two-engine fighter was flying escort for a B-52 and generally being a nuisance acting like a hotdog flying rolls around the lumbering old bomber. The hotdog said over the air ""Anything you can do I can do better."" The veteran bomber pilot answered ""Try this hot-shot."" The B-52 continued its flight straight and level. Perplexed the hotdog asked ""So? What did you do?"" ""I just shut down two engines kid."""
1067,"Little boy to airline pilot:  ""You're a pilot?!?!? That must be exciting.""  Pilot:  ""Not if I do it right."""
1068,"""Hello flight 56 if you hear me rock your  wings.."" ""OK TOWER IF YOU HEAR ME ROCK THE TOWER!!"""
1069,"""Flight 1234 are you ready to copy holding instructions?"" ""Center make that request on the next frequency...."""
1070,"On a flight with EasyJet back in 1997 the pilot made what can only be describes as an extremely heavy landing at Luton. It was very early in the morning and a number of passenger around me looked quite alarmed as apart from the noise a number of overhead lockers dropped open and several items of carry-on luggage were launched down the aisle. After slowing up the aircraft turned off the runway and turned towards the stand and over the PA came ""Good morning ladies gentlemen this is Captain Smith welcome to Luton...and if any of you were asleep...I bet you're not now!"""
1071,"ATC: ""Cessna G-ABCD What are your intentions? ""  Cessna: ""To get my Commercial Pilots Licence and Instrument Rating.""  ATC: ""I meant in the next five minutes not years."""
1072,"A husband suspects his wife is having an  affair with a pilot but she keeps denying it--until finally the husband just knew when his wife said:  ""Honey I've told you once I've told you twice I've told you niner thousand times negative on the affair ..."""
1073,"A small twin-prop commuter plane was hijacked by a desperate animal rights extremist who vowed to kill one of the passengers to demonstrate his serious intentions. There were two passengers present a microbiologist and a yeast geneticist. The hijacker gave each one two minutes to explain why they shouldn't be killed. The microbiologist (who studied bacteria) talked for 1  minute 59 seconds explaining that he studies bacteria bacteria are  model organisms for the study of genetics and physiology etc. etc. and  finished with an emotional bacteria-laden plea which had the hijacker in tears. When he was done they turned to the yeast geneticist who said ""let me explain to you why yeast genetics is an important  discipline..."" but he was interrupted by the microbiologist who exclaimed ""Shoot me! Shoot me!"""
1074,"A woman called and said ""I need to fly to Pepsi-Cola on one of those computer planes."" I asked if she meant to fly to Pensacola on a commuter plane. She said ""Yeah whatever."""
1075,"Stewardess"" ""Yes Sir?"" ""I want to complain about this airline. Every time I fly I get the same seat I can't see the in-flight movie and there are no windows blinds so I can't sleep."" ""Captain shut up and land the plane."""
1076,"Once as Laloo was coming out of airport there was huge rush and the security guard told him ""Wait Please.""  To which Laloo replied ""65 kgs"" and moved on."
1077,"After an overnight flight to meet my father at his latest military assignment my mother wearily arrived at Rhein-Main Air Base in Germany with my eight siblings and me -- all under age 11. Collecting our many suitcases the ten of us entered the cramped customs area. A young customs official watched our entourage in disbelief ''Ma'am'' he said ''do all these children and this luggage belong to you?''  ''Yes sir'' my mother said with a sigh ''they're all mine.''  The customs agent began his interrogation: ''Ma'am do you have any  weapons contraband or illegal drugs in your possession?''  ''Sir'' she calmly answered ''if I'd had any of those items I  would have used them by now.''"
1078,"""I've never flown before said the  nervous old lady to the pilot. ""You will bring me down safely won't  you? ""All I can say ma'am"" said the pilot ""is that I've never left  anyone up there yet!"""
1079,"How can you tell the difference between a  monster and a banana? Try picking it up. If you can't it's either a monster or a giant banana."
1080,"Why did the banana go out with the prune?  Because he couldn't find a date."
1081,"Why did the banana go out with the prune?  Because he couldn't find a date."
1082,"The last time I saw a face like yours I threw it a banana."
1083,"They're not going to grow bananas any  longer. Really? Why not? Because they're long enough already."
1084,"What do you do if you see a blue banana?  Try to cheer it up."
1085,"What's yellow and writes? A ball-point banana."
1086,"Teacher: What is Ba + Na2? Pupil: Banana."
1087,"What is yellow and goes bzzzzzz? An electric banana."
1088,"What's yellow and always points to the north?  A magnetic banana."
1089,"Why did the man lose his job in a fruit packing  firm? He kept throwing the bent bananas away."
1090,"How did the Mother Banana spoil the Baby Banana? She left him out in the sun too long."
1091,"Did you hear about the unlucky man who bought some bananas? They were empty."
1092,"Why don't bananas snore? Because they don't want to wake up the rest of the bunch."
1093,"Why are you eating a banana with the skin on? Oh it's all right. I know what's inside."
1094,"What is yellow on the inside and green on the  outside ? A banana dressed up as a cucumber !"
1095,"What's yellow and flashes? A banana with a loose connection."
1096,"Mother Banana: Why didn't you go to school today? Little Banana: Because I didn't peel well."
1097,"What would you call two banana skins ? A pair of slippers."
1098,"What's the best way to get King Kong to sit up  and beg? Wave a two-ton banana in front of his nose."
1099,"What did the boy banana say to the girl banana? ""You have a lot of appeal."""
1100,"What is the easiest way to make a banana split? Cut it in half."
1101,"What is the difference between a banana and a bell? You can only peel (peal) the banana once."
1102,"Why is a banana peel on the sidewalk like music? Because if you don't C sharp you'll B flat."
1103,"What would you call two bananas? A pair of slippers."
1104,"What is long and yellow and always points north? A magnetic banana."
1105,"If a crocodile makes shoes what does a banana  make ? Slippers !"
1106,"What is a ghost favorite fruit ? Boonanaa !"
1107,"Knock knock Who's there? Banana. Banana who? Knock knock Who's there? Banana. Banana who? Knock knock Who's there? Orange. Orange who? Orange you glad I didn't say banana ?"
1108,"Knock Knock Who's there ! Banana ! Banana who ? Banana split so ice creamed !"
1109,"How can you tell the difference between a  monster and a banana? Try picking it up. If you can't it's either a monster or a giant banana."
1110,"What did the mummy snake say to the crying baby  snake? Stop crying and viper your nose."
1111,"What do baby pythons play with?  Rattle-snakes."
1112,"What would you get if you crossed a new-born snake with a basketball? A bouncing baby boa."
1113,"What is a baby bee? A little humbug."
1114,"Which is the only day you are safe in a cannibal  village? Sitterdays (when they eat the baby-sitter instead)."
1115,"How did the witch almost lose her baby? She didn't take it far enough into the woods."
1116,"What are baby witches called?  Halloweenies."
1117,"Why did the vampire baby stop having baby food?  He wanted something to get his teeth into."
1118,"Knock knock. Who's there? Underwear.  Underwear who? Underwear my baby is tonight?"
1119,"My new baby is the image of his father. Never mind. just so long as he's healthy."
1120,"Fred: My mum's having a new baby. Drew: What's wrong with the old one?"
1121,"Cry Baby - by Liza Weeping"
1122,"What is a baby: A soft pink thing that makes a lot of noise at one end and has no sense of responsibility at the other."
1123,"Why did you drop the baby? Well Mrs Smith said he was a bonny bouncing baby so I wanted to see if he did."
1124,"It can't go on! It can't go on! What can't go on? This baby's vest ? it's too small for me."
1125,"Did you hear about Mrs Dimwit's new baby? She  thought babies should be pink so she took this one to the doctor because it was a horrible yeller."
1126,"Mum are the Smiths very poor people? I don't think so Jimmy. Why do you ask? Because they made such a fuss when their baby swallowed a coin"
1127,"Daddy daddy can I have another glass of water please? But that's the tenth one I've given you tonight!  Yes but the baby's bedroom is still on fire."
1128,"Doctor doctor my baby's swallowed a watch!  Give it some Epsom Salts: that should help it pass the time."
1129,"A scoutmaster asked one of his troop what good deed he had done for the day. ""Well Skip"" said the scout ""Mum had only one dose of castor oil left so I let my baby brother have it."""
1130,"Why are babies always gurgling with joy?  Because it's a nappy time."
1131,"Mrs Brown: Who was that at the door?  Veronica: A lady with a baby in a buggy. Mrs Brown: Tell her to push off. """
1132,"I see the baby's nose is running again"" said a worried father. ""For goodness sake!"" snapped his wife. ""Can't you think of anything other than horse racing?"""
1133,"A distraught mum rushed into the back yard where eight-year-old Tommy was banging on the bottom of an old  upturned tin bath with a poker. ""What do you think you're doing?"" she demanded. ""I'm just entertaining the baby"" explained Tommy.  ""Where is the baby?"" asked his Mum. ""Under the bath."""
1134,"How do you get a baby astronaut to sleep? You rock-et."
1135,"Would you rather have a baby brother or a baby  sister? I'd much rather have a jelly baby."
1136,"Who is bigger - Mrs Bigger or Mrs Bigger's baby? Mrs Bigger's baby because he's a little Bigger."
1137,"Do you like your new baby sister? She's all right. Do you play with her? No and we can't even send her back because she's been here more than 28 days."
1138,"Today I saw a baby who had put on five stone in weight in two weeks by drinking elephant's milk. Whose baby was it? The elephant's!"
1139,"How do you get a paper baby? Marry an old bag."
1140,"What did Baby Corn say to Mother Corn?  Where's Pop Corn?"
1141,"Why is a baby like an diamond? Because it's a dear little thing."
1142,"When a baby is learning to eat shouldn't he have an L-plate?"
1143,"Why did the baby monster put his father in the freezer? Because he wanted frozen pop."
1144,"Mum is it true my baby sister came from Heaven? Yes that's right. Well I don't blame God for chucking her out."
1145,"Three men were discussing at a bar about  coincidences. The first man said "" my wife was reading a ""tale of two  cities"" and she gave birth to twins"" ""That's funny"" the second man remarked ""my wife was reading 'the three musketeers' and she gave birth to triplets"" The third man shouted ""Good God I have to rush home!"" When asked what the problem was he exclaimed "" When I left the house my wife was reading Ali baba and the forty Thieves""!!!"
1146,"What did the Pharaohs use to keep their babies quiet? Egyptian dummies."
1147,"Mother: Why is there a strange baby in the crib? Daughter: You told me to change the baby."
1148,"Q: How many baby sitters does it take to change a light bulb? A: None They don't make Pampers small enough."
1149,"Dewey and Odell met on the Brownsville main street. ""Say"" said Dewey ""Ah hurd yew and yore wife is goin' ta night school ta take Spanish lessons. How cum?"" ""Uh huh"" answered Odell. ""We went and adopted us a little Mexican baby and we wanna be able ta understand him when he gets old enough ta talk!"""
1150,"A baby polar bear goes up to his dad and asks  ""Dad am I pure polar bear?"" The dad replies ""Sure you are son. I'm  all polar bear my parents are all polar bear your mom is all polar bear and her parents are all polar bear."" Still unsure the baby polar bear goes to his mom and asks ""Mom am I pure polar bear?"" She answers ""Of course you are honey. I'm all polar bear your father is all polar bear my parents are all polar bear and his parents are all polar bear.""  Still not convinced the baby polar bear goes to his grandparents and asks ""Grandmom...Grandpop...am I all polar bear?"" His grandmother answers ""Of course you are sweetie. We're all polar bear your mother is all polar bear your father is all polar bear and his parents are all polar bear. Why do you ask sweetie?""  The baby polar bears replies ""Because I'm f****** freezing!"""
1151,"Q: Where does a white baby go when it dies?  A: Heaven  Q: What does it get?  A: Wings  Q: What does it become?  A: An angel  Q: Where does a black baby go when it dies?  A: Heaven  Q: What does it get?  A: Wings  Q: What does it become?  A: A Bat!"
1152,"Q: What's brown and in a baby's diaper? A: Michael Jackson's hand !!"
1153,"Q: What's pink and red and can't turn round in a corridor? A: A baby with a javellin through its head."
1154,"A family of ducks were walking down the road when an 18-wheeler ran over all but 1 baby. Farther down the road a family of skunks were walking the other way when the same 18-wheeler ran over all but one baby. The duck and the skunk finally met each other and the duck said ""Excuse me my mom died down the road. Would you tell me what I am?"" ""Well"" said the skunk ""You have  webbed feet a beak and feathers. You must be a duck."" ""Thanks"" said  the duck; then the skunk said ""My mom died down the road too will  you tell me what I am?"" ""Well"" said the duck ""Your black your  white & your mom's dead you must be O.J.'s kid"""
1155,"Little Johnny 's next door neighbors had a baby.  Unfortunately the little baby was born with no ears.  When they arrived home from the hospital the parents invited Little  Johnny's family to come over and see their new baby. Little Johnny's  parents were very afraid that their son would have a wise crack to say  about the baby so the dad had a long talk with little Johnny before going to the neighbors.  He said ""Now son... that poor baby was born without any ears. I want you to be on your best behavior and not say one word about his ears or I am really going to spank you when we get back home.""  ""I promise not to mention his ears at all"" said Little Johnny.  At the neighbors home Little Johnny leaned over in the crib and touched the baby's hand He looked at it's mother and said ""Oh What a Beautiful little baby"". The mother said ""Thank you very much Little Johnny.""  He then  said ""this baby has perfect little hands and perfect little feet. Why... just look at his pretty little eyes.... Did his doctor say  that he can see good?""  The Mother said ""why yes Johnny... his doctor said he has 20/20 vision.  Little Johnny said ""well its a darn good thing cause he sure couldn't wear glasses!!!"
1156,"Why do we dress baby girls in pink and baby boys  in blue? Because they can't dress themselves."
1157,"I got a letter from my sister. She just had a baby. But she didn't say whether it's a boy or girl. So I don't know if I'm an uncle or an aunt."
1158,"Why does a mother carry her baby? The baby can't carry the mother."
1159,"How does a baby ghost cry? ""Boo-hoo! Boo-hoo!"""
1160,"What do you get if you cross a mountain and a baby ? A cry for Alp !"
1161,"What do you get if you cross a baby with soldiers ? Infantry !"
1162,"Knock Knock Who's there ! Baby ! Baby who ? Baby love my baby love.... !"
1163,"eer booze and fun!' 'A man is in a bar having a  drink. The guy next to him falls off of his barstool. The man picks up the guy and sits him back on the barstool and he falls off again. This time he picks the guy up and asks ''Where do you live?''  Being a kind soul the man takes the guy to his car puts him in the back seat and drives him home. When they get to the guy's house the man helps the guy out of the car but he falls down 3 times before getting to the front door. The man rings the doorbell and the guy's wife comes to the door. The man says ''Hello I've brought your husband home.''  The wife looks at the man and asks ''Where's his wheel chair?''"
1164,"eer booze and fun!' 'A Congressman was once asked about his attitude toward whiskey. ""If you mean the demon drink that poisons the mind pollutes the body desecrates family life and inflames sinners then I'm against it. But if you mean the elixir of Christmas cheer the shield against winter chill the taxable potion that puts needed funds into public coffers to comfort little crippled children then I'm for it. This is my position and I will not compromise."""
1165,"eer booze and fun!' 'There was this little guy sitting  inside a bar just looking at his drink. After he didn't move for a  half-an-hour this big trouble-making truck driver stepped up right next  to him took the drink from the guy and just drank it all down.  The poor man started crying. The truck driver turned and said: ""Come  on man I was just joking. Here I'll buy you another drink. I just can't stand to see a man crying.""  ""No it's not that. Today is the worst day of my life. First I overslept and was late for an important meeting. My boss became outraged and then fired me.  ""When I left the building to my car I found out that it was stolen. The police said they could do nothing. I then got a cab to return home and after I paid the cab driver and the cab had gone I found that I left my whole wallet in the cab.  ""I got  home only to find my wife was in bed with the gardener. I left  home depressed and came to this bar. And now when I was thinking about  putting an end to my life YOU show up and drink my poison ..."""
1166,"eer booze and fun!' 'A cowboy walks in to a bar and says"" I want a beer."" So after he drank his beer he was about to leave then he noticed that his horse was gone.He shouted"" if i dont get my horse back after this beer i am gonna have to do what i did in Georgia. So he finished his beer and he saw his horse was back so he got on and rode a little then the bartender asked out the window what did you have in Georgia? i had to walk home."
1167,"eer booze and fun!' 'A hotdog walks into a bar and orders a beer.  The bartender replies ""Sorry we don't serve food here""."
1168,"eer booze and fun!' 'An armless man walked into a  bar which is empty except for the bartender.  He ordered a drink and when he was served asked the bartender if he would get the money from his wallet in his pocket since he has no arms.  The bartender obliged him. He then asked if the bartender would tip the  glass to his lips.  The bartender did this until the man finished his drink. He then asked if the bartender would get a hanky from his pocket and wipe the foam from his lips.  The bartender did it and commented it must be very difficult not to have arms and have to ask someone to do nearly everything for him.  The man said ""Yes it is a bit embarrassing at times. By the way where is your restroom?""  The bartender quickly replies - ""The closest one is in the gas station three blocks down the street."""
1169,"eer booze and fun!' 'After the Great Britain Beer Festival in London all the brewery presidents decided to go out for a beer. The guy from Corona sits down and says ""Hey Senor I would like the world's best beer a Corona."" The bartender dusts off a bottle from the shelf and gives it to him.  The guy from Budweiser says ""I'd like the best beer in the world give me 'The King Of Beers' a Budweiser."" The bartender gives him one.  The guy from Coors says ""I'd like the only beer made with Rocky  Mountain spring water give me a Coors."" He gets it.  The guy from Guinness sits down and says ""Give me a Coke."" The bartender is a little taken aback but gives him what he ordered.  The other brewery presidents look over at him and ask ""Why aren't you  drinking a Guinness?"" and the Guinness president replies ""Well I  figured if you guys aren't drinking beer neither would I."""
1170,"eer booze and fun!' 'A guy walked into a bar and said ""Beers for everyone even you Bartender.""  But when it was time to pay the guy didn't have the money so the  bartender beat him up.  The next day the guy did the same thing ordered a beer for everyone even the bartender and the bartender beat him up since the guy couldn't pay.  Then the next day the guy said ""Beers for everyone! But not you bartender!""  The bartender said ""Why?""  The guy replyed ""You're violent when you're drunk!"""
1171,"eer booze and fun!' 'A guy comes walking into a bar with a turtle in his hand.  The turtle's one eye is black and blue two of his legs are bandaged and his whole shell is taped together with duct tape.  The bartender looks at the guy and asks: ""What's wrong with your turtle?""  ""Not a thing"" the man responds this beat up turtle is faster than your dog!"" ""Not a chance!"" replies the barkeep.  ""Okay then says the guy... you take your dog and let him stand at one end of the bar. Then go and stand at the other end of the room and call your dog. I'll bet you $500 that before your dog reaches you my turtle will be there.""  So the bartender thinking it's an easy $500 agrees. The bartender goes to the other side of the bar and on the count of  three calls his dog.  Suddenly the guy picks up his turtle and throws it across the room narrowly missing the bartender and  smashing into the wall and says -  ""I WIN... Told you it'll be there before your dog!"""
1172,"eer booze and fun!' 'A man in a bar sees a friend at a table drinking by himself. Approaching the friend he comments ""You look terrible. What's the problem?""  ""My mother died in June"" he said ""and left me $10000.""  ""Gee that's tough"" he replied.  ""Then in July"" the friend continued ""My father died leaving me $50000.""  ""Wow. Two parents gone in two months. No wonder you're depressed.""  ""And last month my aunt died and left me $15000.""  ""Three close family members lost in three months? How sad.""  ""Then this month"" continued the friend ""nothing!"""
1173,"eer booze and fun!' 'Sign seen in a bar:  ""Those drinking to forget please pay in advance."""
1174,"eer booze and fun!' 'A Texan walks into a pub in Ireland and clears his voice to the crowd of drinkers. He says ""I hear you Irish are a bunch of hard drinkers. I'll give $500  American dollars to anybody in here who can drink 10 pints of Guinness  back-to-back.""  The room is quiet and no one takes up the Texan's offer. One man even leaves. Thirty minutes later the same gentleman who left shows back up and taps the Texan on the shoulder. ""Is your bet still good?"" asks the Irishman.  The Texan says yes and asks the bartender to line up 10 pints of Guinness. Immediately the Irishman tears into all 10 of the pint glasses drinking them all back-to-back. The other pub patrons cheer as the Texan sits in amazement.  The Texan gives the Irishman the $500 and says ""If ya don't mind me askin' where did you go for that 30 minutes you were gone?"".  The Irishman replies ""Oh...I had to go to  the pub down the street to see if I could do it first""."
1175,"eer booze and fun!' 'A cop is staking out a bar for drunk drivers. At closing time he sees a guy stumble out of the bar trip on the curb and fumble for his keys for five minutes.  When he finally gets in it takes him another five minutes to get the  key in the ignition. Meanwhile everybody else leaves the bar and drives off.  When he finally pulls away the cop is waiting for him pulls him over and gives him a Breathalyzer test. The test shows he has a blood alcohol level of 0.0.  The cop says 'How is this possible?' The guy says'Tonight I'm the designated decoy.'"
1176,"eer booze and fun!' 'A man walks into a bar on the top floor of a skyscraper. He sits down and orders a beer. After taking a drink he sees the guy next to him go over to the window and jump out! ""Holy cow! Did you see that!? That guy just jumped out the window!""  The bartender does nothing.  So the man takes another sip. A minute later the same guy walks in orders another drink chugs it and jumps out the window again.  ""Jesus! He just jumped again!""  The bartender ignores the man.  So the man sits puzzled. The guy comes back into the bar and orders  another drink.  ""How did you survive that jump?""..""I ordered a floatie drink if you drink it in a certain amount of time you can float.""  So the guy quickly orders a 'floatie' drink. He takes it from the bartender and chugs it. He then jumps out the window and...SPLAT! Right on the sidewalk!  The Bartender then say s ""You know Superman...you can be a real jerk when you're drunk."""
1177,"eer booze and fun!' 'A drunk is refused a drink in a bar so he undertakes to prove to the barman that he is sober.  He gestures toward a cat near the doorway and says ""You see that cat coming in the door? It has two eyes. If I were drunk I'd see four!""  The bartender looks then pauses a moment. Finally he responds ""You're drunker than I thought!"" taking the rest of the alcohol away ""That cat isn't coming in it's going out!"""
1178,"eer booze and fun!' '""I was married 3 times""  explained the man to a newly discovered drinking partner ""and I'll  never marry again. My first 2 wives died of eating poison mushrooms and my 3rd wife died of a fractured skull.""  ""That's a shame."" said his friend ""How did it happen?""  ""She wouldn't eat the mushrooms!"""
1179,"eer booze and fun!' 'A man comes in to the room and says to his wife ""I'm going to the pub. Get your coat on.""  The wife overjoyed that he has included her in his activity replies  ""Does that mean that you are taking me with you darling?""  The husband replies ""No - I'm turning the heating off."
1180,"eer booze and fun!' 'A man walks into a bar and orders a shot then looks into his pocket. he does this over and over again. finally the bartender asks why he orders a shot and  after drinking it he looks into his pocket. the man responded "" i have  a picture of my wife in there and when she starts to look good then  i'll go home."""
1181,"eer booze and fun!' 'A herd of buffalo can move only as fast as the slowest buffalo and when the herd is hunted it is the slowest and weakest ones at the back that are killed first. This natural selection is good for the herd as a whole because the general speed and health of the whole group keeps improving by the regular culling of the weakest members.  In much the same way the human brain can only operate as fast as the slowest brain cells. Excessive intake of alcohol we all know kills brain cells but naturally it attacks the slowest and weakest brain cells first.  In this way regular consumption of beer eliminates the weaker brain  cells making the brain a faster and more efficient machine.  That's why you always feel smarter after a few beers."
1182,"eer booze and fun!' 'A man drinking at the bar for three hours yells at the bartender for another drink. The bartender walks over and tells the man that he has already had too  much to drink. The man looks up from his glass angrily and shouts. ""I have been drinking for 36 years and I have no idea when I have had too much ...so how the hell do you know?"""
